substrate,T_cell,T_sub,time,wavelength,"measurement (t,r,p)",r_background,mW,step
114,905,0,2757.081907,817,1,0.00916,0.159183333,2
114,905,0,2757.081907,817,2,0.00916,0.329566667,2
114,905,0,2757.081907,817,3,0.00916,0.20623,2
114,905,0,2790.271272,443,1,0.016148519,0.0519,2
114,905,0,2790.271272,443,2,0.016148519,0.481966667,2
114,905,0,2790.271272,443,3,0.016148519,0.389,2
114,905,0,2806.595108,514,1,0.01341,0.104036667,2
114,905,0,2806.595108,514,2,0.01341,0.683733333,2
114,905,0,2806.595108,514,3,0.01341,0.06962,2
114,905,0,2822.920963,689,1,0.010462963,0.258456667,2
114,905,0,2822.920963,689,2,0.010462963,1.272166667,2
114,905,0,2822.920963,689,3,0.010462963,0.152533333,2
114,905,0,2839.261637,781,1,0.009526458,0.24489,2
114,905,0,2839.261637,781,2,0.009526458,0.5923,2
114,905,0,2839.261637,781,3,0.009526458,0.214313333,2
114,905,0,2855.586338,817,1,0.00916,0.16576,2
114,905,0,2855.586338,817,2,0.00916,0.364233333,2
114,905,0,2855.586338,817,3,0.00916,0.2253,2
114,905,0,2888.6904,443,1,0.016133214,0.048293333,2
114,905,0,2888.6904,443,2,0.016133214,0.472,2
114,905,0,2888.6904,443,3,0.016133214,0.388,2
114,905,0,2904.995138,514,1,0.01341,0.099116667,2
114,905,0,2904.995138,514,2,0.01341,0.6835,2
114,905,0,2904.995138,514,3,0.01341,0.069753333,2
114,905,0,2921.341776,689,1,0.01046,0.240003333,2
114,905,0,2921.341776,689,2,0.01046,1.2861,2
114,905,0,2921.341776,689,3,0.01046,0.1541,2
114,905,0,2937.68595,781,1,0.009525625,0.233886667,2
114,905,0,2937.68595,781,2,0.009525625,0.6071,2
114,905,0,2937.68595,781,3,0.009525625,0.216773333,2
114,905,0,2954.018579,817,1,0.00916,0.146406667,2
114,905,0,2954.018579,817,2,0.00916,0.3443,2
114,905,0,2954.018579,817,3,0.00916,0.21142,2
114,905,0,2987.031818,443,1,0.01615,0.044846667,2
114,905,0,2987.031818,443,2,0.01615,0.462366667,2
114,905,0,2987.031818,443,3,0.01615,0.388,2
114,905,0,3003.593841,514,1,0.01341,0.093866667,2
114,905,0,3003.593841,514,2,0.01341,0.673166667,2
114,905,0,3003.593841,514,3,0.01341,0.06861,2
114,905,0,3020.079187,689,1,0.01046,0.215913333,2
114,905,0,3020.079187,689,2,0.01046,1.2755,2
114,905,0,3020.079187,689,3,0.01046,0.149996667,2
114,905,0,3036.402674,781,1,0.009518438,0.21624,2
114,905,0,3036.402674,781,2,0.009518438,0.617533333,2
114,905,0,3036.402674,781,3,0.009518438,0.219046667,2
114,905,0,3052.725235,817,1,0.00915,0.13214,2
114,905,0,3052.725235,817,2,0.00915,0.328666667,2
114,905,0,3052.725235,817,3,0.00915,0.19931,2
114,905,0,3085.891431,443,1,0.01612,0.041556667,2
114,905,0,3085.891431,443,2,0.01612,0.452933333,2
114,905,0,3085.891431,443,3,0.01612,0.388,2
114,905,0,3102.242228,514,1,0.01339,0.089716667,2
114,905,0,3102.242228,514,2,0.01339,0.672533333,2
114,905,0,3102.242228,514,3,0.01339,0.069053333,2
114,905,0,3118.539815,689,1,0.01046,0.210046667,2
114,905,0,3118.539815,689,2,0.01046,1.282933333,2
114,905,0,3118.539815,689,3,0.01046,0.14784,2
114,905,0,3134.861627,781,1,0.009517924,0.20094,2
114,905,0,3134.861627,781,2,0.009517924,0.623366667,2
114,905,0,3134.861627,781,3,0.009517924,0.21489,2
114,905,0,3151.225092,817,1,0.009149286,0.132153333,2
114,905,0,3151.225092,817,2,0.009149286,0.3713,2
114,905,0,3151.225092,817,3,0.009149286,0.212253333,2
114,905,0,3184.284752,443,1,0.01613,0.038853333,2
114,905,0,3184.284752,443,2,0.01613,0.446066667,2
114,905,0,3184.284752,443,3,0.01613,0.3879,2
114,905,0,3200.625219,514,1,0.0134,0.087516667,2
114,905,0,3200.625219,514,2,0.0134,0.677733333,2
114,905,0,3200.625219,514,3,0.0134,0.069466667,2
114,905,0,3216.968024,689,1,0.01046,0.203526667,2
114,905,0,3216.968024,689,2,0.01046,1.2927,2
114,905,0,3216.968024,689,3,0.01046,0.146913333,2
114,905,0,3233.42596,781,1,0.009518438,0.197636667,2
114,905,0,3233.42596,781,2,0.009518438,0.6435,2
114,905,0,3233.42596,781,3,0.009518438,0.217866667,2
114,905,0,3249.885978,817,1,0.00915,0.124253333,2
114,905,0,3249.885978,817,2,0.00915,0.3698,2
114,905,0,3249.885978,817,3,0.00915,0.20897,2
114,905,0,3282.638418,443,1,0.016131852,0.03623,2
114,905,0,3282.638418,443,2,0.016131852,0.440533333,2
114,905,0,3282.638418,443,3,0.016131852,0.388,2
114,905,0,3299.032962,514,1,0.0134,0.083306667,2
114,905,0,3299.032962,514,2,0.0134,0.673433333,2
114,905,0,3299.032962,514,3,0.0134,0.069446667,2
114,905,0,3315.398793,689,1,0.01046,0.192863333,2
114,905,0,3315.398793,689,2,0.01046,1.3344,2
114,905,0,3315.398793,689,3,0.01046,0.152426667,2
114,905,0,3331.860768,781,1,0.009518438,0.192213333,2
114,905,0,3331.860768,781,2,0.009518438,0.6598,2
114,905,0,3331.860768,781,3,0.009518438,0.218216667,2
114,905,0,3348.233264,817,1,0.00915,0.11964,2
114,905,0,3348.233264,817,2,0.00915,0.3779,2
114,905,0,3348.233264,817,3,0.00915,0.210426667,2
114,905,0,3381.253462,443,1,0.016139643,0.03382,2
114,905,0,3381.253462,443,2,0.016139643,0.433766667,2
114,905,0,3381.253462,443,3,0.016139643,0.388,2
114,905,0,3397.621043,514,1,0.013407037,0.079973333,2
114,905,0,3397.621043,514,2,0.013407037,0.675966667,2
114,905,0,3397.621043,514,3,0.013407037,0.070326667,2
114,905,0,3413.993328,689,1,0.01046,0.17902,2
114,905,0,3413.993328,689,2,0.01046,1.340333333,2
114,905,0,3413.993328,689,3,0.01046,0.148856667,2
114,905,0,3430.31636,781,1,0.009518438,0.177546667,2
114,905,0,3430.31636,781,2,0.009518438,0.665433333,2
114,905,0,3430.31636,781,3,0.009518438,0.218296667,2
114,905,0,3446.658152,817,1,0.00915,0.126516667,2
114,905,0,3446.658152,817,2,0.00915,0.4115,2
114,905,0,3446.658152,817,3,0.00915,0.229663333,2
114,905,0,3479.734163,443,1,0.016117778,0.031506667,2
114,905,0,3479.734163,443,2,0.016117778,0.427566667,2
114,905,0,3479.734163,443,3,0.016117778,0.387266667,2
114,905,0,3496.111708,514,1,0.01339,0.074836667,2
114,905,0,3496.111708,514,2,0.01339,0.659733333,2
114,905,0,3496.111708,514,3,0.01339,0.068593333,2
114,905,0,3512.493418,689,1,0.01046,0.1895,2
114,905,0,3512.493418,689,2,0.01046,1.367566667,2
114,905,0,3512.493418,689,3,0.01046,0.152466667,2
114,905,0,3528.843173,781,1,0.009518438,0.167013333,2
114,905,0,3528.843173,781,2,0.009518438,0.665866667,2
114,905,0,3528.843173,781,3,0.009518438,0.212263333,2
114,905,0,3545.147187,817,1,0.00915,0.113126667,2
114,905,0,3545.147187,817,2,0.00915,0.404666667,2
114,905,0,3545.147187,817,3,0.00915,0.216043333,2
114,905,0,3578.178819,443,1,0.01612,0.029342667,2
114,905,0,3578.178819,443,2,0.01612,0.422066667,2
114,905,0,3578.178819,443,3,0.01612,0.387,2
114,905,0,3594.603559,514,1,0.0133925,0.071863333,2
114,905,0,3594.603559,514,2,0.0133925,0.655766667,2
114,905,0,3594.603559,514,3,0.0133925,0.06885,2
114,905,0,3610.901774,689,1,0.01045,0.17949,2
114,905,0,3610.901774,689,2,0.01045,1.3765,2
114,905,0,3610.901774,689,3,0.01045,0.15482,2
114,905,0,3627.22804,781,1,0.009508438,0.167723333,2
114,905,0,3627.22804,781,2,0.009508438,0.6938,2
114,905,0,3627.22804,781,3,0.009508438,0.217443333,2
114,905,0,3643.627384,817,1,0.00914,0.100696667,2
114,905,0,3643.627384,817,2,0.00914,0.381633333,2
114,905,0,3643.627384,817,3,0.00914,0.202663333,2
114,905,0,3676.655324,443,1,0.01609,0.027323333,2
114,905,0,3676.655324,443,2,0.01609,0.415666667,2
114,905,0,3676.655324,443,3,0.01609,0.387,2
114,905,0,3693.033747,514,1,0.013377857,0.070446667,2
114,905,0,3693.033747,514,2,0.013377857,0.666833333,2
114,905,0,3693.033747,514,3,0.013377857,0.070553333,2
114,905,0,3709.374593,689,1,0.01044,0.169886667,2
114,905,0,3709.374593,689,2,0.01044,1.3884,2
114,905,0,3709.374593,689,3,0.01044,0.154753333,2
114,905,0,3725.707115,781,1,0.009498438,0.164723333,2
114,905,0,3725.707115,781,2,0.009498438,0.723966667,2
114,905,0,3725.707115,781,3,0.009498438,0.224146667,2
114,905,0,3742.041181,817,1,0.00913,0.092516667,2
114,905,0,3742.041181,817,2,0.00913,0.3789,2
114,905,0,3742.041181,817,3,0.00913,0.19618,2
114,905,0,3775.050241,443,1,0.01609963,0.025458,2
114,905,0,3775.050241,443,2,0.01609963,0.411033333,2
114,905,0,3775.050241,443,3,0.01609963,0.387,2
114,905,0,3791.373311,514,1,0.01336,0.066496667,2
114,905,0,3791.373311,514,2,0.01336,0.6553,2
114,905,0,3791.373311,514,3,0.01336,0.06966,2
114,905,0,3807.720811,689,1,0.01043,0.1654,2
114,905,0,3807.720811,689,2,0.01043,1.369533333,2
114,905,0,3807.720811,689,3,0.01043,0.150046667,2
114,905,0,3824.10267,781,1,0.009500683,0.149263333,2
114,905,0,3824.10267,781,2,0.009500683,0.7144,2
114,905,0,3824.10267,781,3,0.009500683,0.219176667,2
114,905,0,3840.429775,817,1,0.009137037,0.093206667,2
114,905,0,3840.429775,817,2,0.009137037,0.421066667,2
114,905,0,3840.429775,817,3,0.009137037,0.208173333,2
114,905,0,3873.554921,443,1,0.0161,0.023883,2
114,905,0,3873.554921,443,2,0.0161,0.407266667,2
114,905,0,3873.554921,443,3,0.0161,0.3868,2
114,905,0,3889.860996,514,1,0.01338,0.06413,2
114,905,0,3889.860996,514,2,0.01338,0.6585,2
114,905,0,3889.860996,514,3,0.01338,0.070286667,2
114,905,0,3906.208597,689,1,0.01044,0.146103333,2
114,905,0,3906.208597,689,2,0.01044,1.380566667,2
114,905,0,3906.208597,689,3,0.01044,0.14601,2
114,905,0,3922.523771,781,1,0.009499502,0.150703333,2
114,905,0,3922.523771,781,2,0.009499502,0.753766667,2
114,905,0,3922.523771,781,3,0.009499502,0.22738,2
114,905,0,3938.818359,817,1,0.009131481,0.089033333,2
114,905,0,3938.818359,817,2,0.009131481,0.430133333,2
114,905,0,3938.818359,817,3,0.009131481,0.208246667,2
114,905,0,3971.815846,443,1,0.016093333,0.022307333,2
114,905,0,3971.815846,443,2,0.016093333,0.403233333,2
114,905,0,3971.815846,443,3,0.016093333,0.386,2
114,905,0,3988.125887,514,1,0.01337,0.061553333,2
114,905,0,3988.125887,514,2,0.01337,0.655733333,2
114,905,0,3988.125887,514,3,0.01337,0.07017,2
114,905,0,4004.495237,689,1,0.010431071,0.1413,2
114,905,0,4004.495237,689,2,0.010431071,1.405966667,2
114,905,0,4004.495237,689,3,0.010431071,0.147843333,2
114,905,0,4020.968594,781,1,0.009495926,0.14708,2
114,905,0,4020.968594,781,2,0.009495926,0.769733333,2
114,905,0,4020.968594,781,3,0.009495926,0.22707,2
114,905,0,4037.357681,817,1,0.00913,0.079436667,2
114,905,0,4037.357681,817,2,0.00913,0.415533333,2
114,905,0,4037.357681,817,3,0.00913,0.191183333,2
114,905,0,4070.422773,443,1,0.016097143,0.020873667,2
114,905,0,4070.422773,443,2,0.016097143,0.399066667,2
114,905,0,4070.422773,443,3,0.016097143,0.385833333,2
114,905,0,4086.790493,514,1,0.013374815,0.058356667,2
114,905,0,4086.790493,514,2,0.013374815,0.6466,2
114,905,0,4086.790493,514,3,0.013374815,0.069446667,2
114,905,0,4103.161192,689,1,0.010437407,0.139586667,2
114,905,0,4103.161192,689,2,0.010437407,1.423566667,2
114,905,0,4103.161192,689,3,0.010437407,0.1485,2
114,905,0,4119.603131,781,1,0.009497708,0.139096667,2
114,905,0,4119.603131,781,2,0.009497708,0.765533333,2
114,905,0,4119.603131,781,3,0.009497708,0.22049,2
114,905,0,4135.966461,817,1,0.00913,0.077773333,2
114,905,0,4135.966461,817,2,0.00913,0.4349,2
114,905,0,4135.966461,817,3,0.00913,0.19543,2
114,905,0,4169.048869,443,1,0.0161,0.019707667,2
114,905,0,4169.048869,443,2,0.0161,0.396166667,2
114,905,0,4169.048869,443,3,0.0161,0.385,2
114,905,0,4185.429744,514,1,0.013372593,0.05622,2
114,905,0,4185.429744,514,2,0.013372593,0.651033333,2
114,905,0,4185.429744,514,3,0.013372593,0.07066,2
114,905,0,4201.784046,689,1,0.01044,0.130236667,2
114,905,0,4201.784046,689,2,0.01044,1.443066667,2
114,905,0,4201.784046,689,3,0.01044,0.150996667,2
114,905,0,4218.100184,781,1,0.009504826,0.133546667,2
114,905,0,4218.100184,781,2,0.009504826,0.7703,2
114,905,0,4218.100184,781,3,0.009504826,0.219253333,2
114,905,0,4234.463692,817,1,0.009138889,0.077113333,2
114,905,0,4234.463692,817,2,0.009138889,0.4517,2
114,905,0,4234.463692,817,3,0.009138889,0.20207,2
114,905,0,4267.50514,443,1,0.0161,0.018549333,2
114,905,0,4267.50514,443,2,0.0161,0.394366667,2
114,905,0,4267.50514,443,3,0.0161,0.386,2
114,905,0,4283.867979,514,1,0.01338,0.05326,2
114,905,0,4283.867979,514,2,0.01338,0.639566667,2
114,905,0,4283.867979,514,3,0.01338,0.06964,2
114,905,0,4300.20506,689,1,0.01044,0.12192,2
114,905,0,4300.20506,689,2,0.01044,1.437966667,2
114,905,0,4300.20506,689,3,0.01044,0.1494,2
114,905,0,4316.53362,781,1,0.009498438,0.129496667,2
114,905,0,4316.53362,781,2,0.009498438,0.788433333,2
114,905,0,4316.53362,781,3,0.009498438,0.22436,2
114,905,0,4332.872231,817,1,0.00913,0.067976667,2
114,905,0,4332.872231,817,2,0.00913,0.416533333,2
114,905,0,4332.872231,817,3,0.00913,0.191396667,2
114,905,0,4365.905395,443,1,0.01609,0.017517333,2
114,905,0,4365.905395,443,2,0.01609,0.393166667,2
114,905,0,4365.905395,443,3,0.01609,0.387,2
114,905,0,4382.219065,514,1,0.01337,0.05131,2
114,905,0,4382.219065,514,2,0.01337,0.643266667,2
114,905,0,4382.219065,514,3,0.01337,0.07074,2
114,905,0,4398.558771,689,1,0.01043,0.116566667,2
114,905,0,4398.558771,689,2,0.01043,1.4279,2
114,905,0,4398.558771,689,3,0.01043,0.14647,2
114,905,0,4414.956401,781,1,0.009495625,0.12117,2
114,905,0,4414.956401,781,2,0.009495625,0.788033333,2
114,905,0,4414.956401,781,3,0.009495625,0.222763333,2
114,905,0,4431.266752,817,1,0.00913,0.065796667,2
114,905,0,4431.266752,817,2,0.00913,0.419533333,2
114,905,0,4431.266752,817,3,0.00913,0.19361,2
114,905,0,4464.330139,443,1,0.016070357,0.016507,2
114,905,0,4464.330139,443,2,0.016070357,0.3907,2
114,905,0,4464.330139,443,3,0.016070357,0.387,2
114,905,0,4480.676691,514,1,0.01336,0.047963333,2
114,905,0,4480.676691,514,2,0.01336,0.6287,2
114,905,0,4480.676691,514,3,0.01336,0.069213333,2
114,905,0,4497.002093,689,1,0.01043,0.1122,2
114,905,0,4497.002093,689,2,0.01043,1.450866667,2
114,905,0,4497.002093,689,3,0.01043,0.149253333,2
114,905,0,4513.487471,781,1,0.009495625,0.113883333,2
114,905,0,4513.487471,781,2,0.009495625,0.7868,2
114,905,0,4513.487471,781,3,0.009495625,0.220613333,2
114,905,0,4529.856741,817,1,0.00913,0.066706667,2
114,905,0,4529.856741,817,2,0.00913,0.439066667,2
114,905,0,4529.856741,817,3,0.00913,0.203346667,2
114,905,0,4562.920007,443,1,0.01608,0.015595,2
114,905,0,4562.920007,443,2,0.01608,0.3888,2
114,905,0,4562.920007,443,3,0.01608,0.386,2
114,905,0,4579.259548,514,1,0.01336,0.04564,2
114,905,0,4579.259548,514,2,0.01336,0.6243,2
114,905,0,4579.259548,514,3,0.01336,0.068786667,2
114,905,0,4595.640253,689,1,0.010429643,0.107513333,2
114,905,0,4595.640253,689,2,0.010429643,1.462066667,2
114,905,0,4595.640253,689,3,0.010429643,0.150203333,2
114,905,0,4611.982651,781,1,0.009495525,0.110556667,2
114,905,0,4611.982651,781,2,0.009495525,0.797833333,2
114,905,0,4611.982651,781,3,0.009495525,0.222446667,2
114,905,0,4628.332487,817,1,0.00913,0.06446,2
114,905,0,4628.332487,817,2,0.00913,0.446633333,2
114,905,0,4628.332487,817,3,0.00913,0.20625,2
114,905,0,4661.416704,443,1,0.016088929,0.014729333,2
114,905,0,4661.416704,443,2,0.016088929,0.3875,2
114,905,0,4661.416704,443,3,0.016088929,0.387,2
114,905,0,4677.767981,514,1,0.013361786,0.04374,2
114,905,0,4677.767981,514,2,0.013361786,0.620566667,2
114,905,0,4677.767981,514,3,0.013361786,0.06866,2
114,905,0,4694.11285,689,1,0.01043,0.106243333,2
114,905,0,4694.11285,689,2,0.01043,1.460466667,2
114,905,0,4694.11285,689,3,0.01043,0.149263333,2
114,905,0,4710.430727,781,1,0.009488438,0.103943333,2
114,905,0,4710.430727,781,2,0.009488438,0.8144,2
114,905,0,4710.430727,781,3,0.009488438,0.229623333,2
114,905,0,4726.753749,817,1,0.00912,0.059776667,2
114,905,0,4726.753749,817,2,0.00912,0.4233,2
114,905,0,4726.753749,817,3,0.00912,0.200243333,2
114,905,0,4759.798816,443,1,0.016076429,0.013929,2
114,905,0,4759.798816,443,2,0.016076429,0.386066667,2
114,905,0,4759.798816,443,3,0.016076429,0.387,2
114,905,0,4776.128808,514,1,0.013357778,0.0422,2
114,905,0,4776.128808,514,2,0.013357778,0.6209,2
114,905,0,4776.128808,514,3,0.013357778,0.069396667,2
114,905,0,4792.437691,689,1,0.01042,0.097103333,2
114,905,0,4792.437691,689,2,0.01042,1.4354,2
114,905,0,4792.437691,689,3,0.01042,0.144953333,2
114,905,0,4808.809648,781,1,0.009485625,0.097946667,2
114,905,0,4808.809648,781,2,0.009485625,0.808966667,2
114,905,0,4808.809648,781,3,0.009485625,0.22553,2
114,905,0,4825.116968,817,1,0.00912,0.061316667,2
114,905,0,4825.116968,817,2,0.00912,0.447733333,2
114,905,0,4825.116968,817,3,0.00912,0.21135,2
114,905,0,4858.195797,443,1,0.01607,0.013140667,2
114,905,0,4858.195797,443,2,0.01607,0.383633333,2
114,905,0,4858.195797,443,3,0.01607,0.3866,2
114,905,0,4874.578481,514,1,0.01335,0.04025,2
114,905,0,4874.578481,514,2,0.01335,0.619933333,2
114,905,0,4874.578481,514,3,0.01335,0.069663333,2
114,905,0,4890.864886,689,1,0.01042,0.103833333,2
114,905,0,4890.864886,689,2,0.01042,1.483266667,2
114,905,0,4890.864886,689,3,0.01042,0.155536667,2
114,905,0,4907.202048,781,1,0.009485625,0.092853333,2
114,905,0,4907.202048,781,2,0.009485625,0.797933333,2
114,905,0,4907.202048,781,3,0.009485625,0.21758,2
114,905,0,4923.590266,817,1,0.00912,0.061036667,2
114,905,0,4923.590266,817,2,0.00912,0.470666667,2
114,905,0,4923.590266,817,3,0.00912,0.214626667,2
114,905,0,4956.772002,443,1,0.01607,0.012445,2
114,905,0,4956.772002,443,2,0.01607,0.3831,2
114,905,0,4956.772002,443,3,0.01607,0.387,2
114,905,0,4973.124882,514,1,0.013351852,0.038233333,2
114,905,0,4973.124882,514,2,0.013351852,0.613166667,2
114,905,0,4973.124882,514,3,0.013351852,0.06913,2
114,905,0,4989.505362,689,1,0.01042,0.091713333,2
114,905,0,4989.505362,689,2,0.01042,1.497066667,2
114,905,0,4989.505362,689,3,0.01042,0.152223333,2
114,905,0,5005.860391,781,1,0.009483495,0.088406667,2
114,905,0,5005.860391,781,2,0.009483495,0.8096,2
114,905,0,5005.860391,781,3,0.009483495,0.220633333,2
114,905,0,5022.228292,817,1,0.009117037,0.05371,2
114,905,0,5022.228292,817,2,0.009117037,0.423966667,2
114,905,0,5022.228292,817,3,0.009117037,0.198486667,2
114,905,0,5055.334831,443,1,0.01607,0.011788667,2
114,905,0,5055.334831,443,2,0.01607,0.381866667,2
114,905,0,5055.334831,443,3,0.01607,0.387,2
114,905,0,5071.653618,514,1,0.013350714,0.036376667,2
114,905,0,5071.653618,514,2,0.013350714,0.6045,2
114,905,0,5071.653618,514,3,0.013350714,0.068636667,2
114,905,0,5088.016276,689,1,0.010421481,0.086693333,2
114,905,0,5088.016276,689,2,0.010421481,1.473166667,2
114,905,0,5088.016276,689,3,0.010421481,0.14852,2
114,905,0,5104.355222,781,1,0.009486042,0.082776667,2
114,905,0,5104.355222,781,2,0.009486042,0.8027,2
114,905,0,5104.355222,781,3,0.009486042,0.21853,2
114,905,0,5120.801657,817,1,0.00912,0.05491,2
114,905,0,5120.801657,817,2,0.00912,0.457933333,2
114,905,0,5120.801657,817,3,0.00912,0.21009,2
114,905,0,5153.827158,443,1,0.01607,0.011200333,2
114,905,0,5153.827158,443,2,0.01607,0.380433333,2
114,905,0,5153.827158,443,3,0.01607,0.386033333,2
114,905,0,5170.139412,514,1,0.01335,0.03533,2
114,905,0,5170.139412,514,2,0.01335,0.611933333,2
114,905,0,5170.139412,514,3,0.01335,0.069463333,2
114,905,0,5186.531935,689,1,0.01042,0.08485,2
114,905,0,5186.531935,689,2,0.01042,1.4908,2
114,905,0,5186.531935,689,3,0.01042,0.148366667,2
114,905,0,5202.846565,781,1,0.009485625,0.0828,2
114,905,0,5202.846565,781,2,0.009485625,0.836666667,2
114,905,0,5202.846565,781,3,0.009485625,0.225526667,2
114,905,0,5219.233283,817,1,0.00912,0.05097,2
114,905,0,5219.233283,817,2,0.00912,0.451266667,2
114,905,0,5219.233283,817,3,0.00912,0.203773333,2
114,905,0,5252.303133,443,1,0.01606,0.010657,2
114,905,0,5252.303133,443,2,0.01606,0.380166667,2
114,905,0,5252.303133,443,3,0.01606,0.386566667,2
114,905,0,5268.783777,514,1,0.01335,0.033646667,2
114,905,0,5268.783777,514,2,0.01335,0.6074,2
114,905,0,5268.783777,514,3,0.01335,0.069263333,2
114,905,0,5285.215518,689,1,0.01041,0.08238,2
114,905,0,5285.215518,689,2,0.01041,1.534733333,2
114,905,0,5285.215518,689,3,0.01041,0.153886667,2
114,905,0,5301.687651,781,1,0.009482813,0.07862,2
114,905,0,5301.687651,781,2,0.009482813,0.833666667,2
114,905,0,5301.687651,781,3,0.009482813,0.222216667,2
114,905,0,5317.943835,817,1,0.00912,0.045726667,2
114,905,0,5317.943835,817,2,0.00912,0.428033333,2
114,905,0,5317.943835,817,3,0.00912,0.192896667,2
114,905,0,5350.986796,443,1,0.01606,0.010125333,2
114,905,0,5350.986796,443,2,0.01606,0.38,2
114,905,0,5350.986796,443,3,0.01606,0.387,2
114,905,0,5367.402596,514,1,0.013349259,0.032696667,2
114,905,0,5367.402596,514,2,0.013349259,0.610366667,2
114,905,0,5367.402596,514,3,0.013349259,0.070333333,2
114,905,0,5383.731024,689,1,0.01041,0.074726667,2
114,905,0,5383.731024,689,2,0.01041,1.436333333,2
114,905,0,5383.731024,689,3,0.01041,0.13992,2
114,905,0,5400.061312,781,1,0.009482813,0.075066667,2
114,905,0,5400.061312,781,2,0.009482813,0.844766667,2
114,905,0,5400.061312,781,3,0.009482813,0.22629,2
114,905,0,5416.521744,817,1,0.00912,0.048603333,2
114,905,0,5416.521744,817,2,0.00912,0.467133333,2
114,905,0,5416.521744,817,3,0.00912,0.21103,2
114,905,0,5449.524514,443,1,0.016071481,0.009666,2
114,905,0,5449.524514,443,2,0.016071481,0.380433333,2
114,905,0,5449.524514,443,3,0.016071481,0.387,2
114,905,0,5465.850071,514,1,0.013356667,0.030806667,2
114,905,0,5465.850071,514,2,0.013356667,0.601466667,2
114,905,0,5465.850071,514,3,0.013356667,0.069356667,2
114,905,0,5482.163713,689,1,0.01042,0.07248,2
114,905,0,5482.163713,689,2,0.01042,1.4496,2
114,905,0,5482.163713,689,3,0.01042,0.14209,2
114,905,0,5498.449481,781,1,0.009485625,0.072866667,2
114,905,0,5498.449481,781,2,0.009485625,0.8648,2
114,905,0,5498.449481,781,3,0.009485625,0.231113333,2
114,905,0,5514.833339,817,1,0.00912,0.045953333,2
114,905,0,5514.833339,817,2,0.00912,0.457,2
114,905,0,5514.833339,817,3,0.00912,0.20558,2
114,905,0,5548.035615,443,1,0.016071111,0.009208,2
114,905,0,5548.035615,443,2,0.016071111,0.3808,2
114,905,0,5548.035615,443,3,0.016071111,0.386966667,2
114,905,0,5564.478923,514,1,0.01334,0.029292,2
114,905,0,5564.478923,514,2,0.01334,0.5939,2
114,905,0,5564.478923,514,3,0.01334,0.068923333,2
114,905,0,5580.818906,689,1,0.010411852,0.069776667,2
114,905,0,5580.818906,689,2,0.010411852,1.455566667,2
114,905,0,5580.818906,689,3,0.010411852,0.142373333,2
114,905,0,5597.182173,781,1,0.00947934,0.067833333,2
114,905,0,5597.182173,781,2,0.00947934,0.846266667,2
114,905,0,5597.182173,781,3,0.00947934,0.22418,2
114,905,0,5613.545777,817,1,0.009114444,0.043526667,2
114,905,0,5613.545777,817,2,0.009114444,0.450166667,2
114,905,0,5613.545777,817,3,0.009114444,0.203706667,2
114,905,0,5646.616073,443,1,0.01606,0.008775667,2
114,905,0,5646.616073,443,2,0.01606,0.380933333,2
114,905,0,5646.616073,443,3,0.01606,0.386333333,2
114,905,0,5662.92521,514,1,0.01334,0.027956333,2
114,905,0,5662.92521,514,2,0.01334,0.590966667,2
114,905,0,5662.92521,514,3,0.01334,0.06876,2
114,905,0,5679.279262,689,1,0.01041,0.066426667,2
114,905,0,5679.279262,689,2,0.01041,1.4542,2
114,905,0,5679.279262,689,3,0.01041,0.14053,2
114,905,0,5695.601049,781,1,0.009475625,0.065766667,2
114,905,0,5695.601049,781,2,0.009475625,0.8576,2
114,905,0,5695.601049,781,3,0.009475625,0.225756667,2
114,905,0,5711.931567,817,1,0.00911,0.050656667,2
114,905,0,5711.931567,817,2,0.00911,0.554,2
114,905,0,5711.931567,817,3,0.00911,0.24216,2
114,905,0,5744.978158,443,1,0.016058214,0.008393,2
114,905,0,5744.978158,443,2,0.016058214,0.381266667,2
114,905,0,5744.978158,443,3,0.016058214,0.387,2
114,905,0,5761.484381,514,1,0.01334,0.027061333,2
114,905,0,5761.484381,514,2,0.01334,0.592033333,2
114,905,0,5761.484381,514,3,0.01334,0.069416667,2
114,905,0,5777.800226,689,1,0.01041,0.065126667,2
114,905,0,5777.800226,689,2,0.01041,1.4828,2
114,905,0,5777.800226,689,3,0.01041,0.14557,2
114,905,0,5794.228519,781,1,0.009475625,0.064413333,2
114,905,0,5794.228519,781,2,0.009475625,0.879566667,2
114,905,0,5794.228519,781,3,0.009475625,0.232183333,2
114,905,0,5810.571806,817,1,0.00911,0.043723333,2
114,905,0,5810.571806,817,2,0.00911,0.501866667,2
114,905,0,5810.571806,817,3,0.00911,0.224003333,2
114,905,0,5843.556201,443,1,0.01604963,0.008026667,2
114,905,0,5843.556201,443,2,0.01604963,0.383,2
114,905,0,5843.556201,443,3,0.01604963,0.387,2
114,905,0,5859.888012,514,1,0.01333,0.026419,2
114,905,0,5859.888012,514,2,0.01333,0.597066667,2
114,905,0,5859.888012,514,3,0.01333,0.070446667,2
114,905,0,5876.164932,689,1,0.0104,0.063113333,2
114,905,0,5876.164932,689,2,0.0104,1.473433333,2
114,905,0,5876.164932,689,3,0.0104,0.14406,2
114,905,0,5892.476813,781,1,0.009471215,0.06103,2
114,905,0,5892.476813,781,2,0.009471215,0.874066667,2
114,905,0,5892.476813,781,3,0.009471215,0.22926,2
114,905,0,5908.824325,817,1,0.009107778,0.041956667,2
